ItemID,ItemName,CurrentValue,LowValue,LowSeenDate,HighValue,HighSeenDate,Override,Taxed,Bottleneck,Mat1Qty,Mat1,Mat2Qty,Mat2,Mat3Qty,Mat3,Mat4Qty,Mat4,Mat5Qty,Mat5,Mat6Qty,Mat6,ProductionMultiplier,CritChance,CritProduct,Source,Tag,Tag2,Description
49310,Kaia Fishing Boat Prow,6000000,6000000,,6000000,,,Yes,No,5,Pure Titanium Crystal,12,Oil of Storms,4,Sturdy Timber Square,150,Black Stone Powder,,,,,1.0,,,Workshop,,,
49311,Kaia Rowboat Prow,4899999,4899999,,4899999,,,Yes,No,3,Pure Vanadium Crystal,8,Oil of Storms,2,Sturdy Timber Square,75,Black Stone Powder,,,,,1.0,,,Workshop,,,
49401,Rowboat Decoration,240799,240799,,240799,,,Yes,No,25,Lead Ingot,3,Pure Lead Crystal,10,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49402,Calpheon Rowboat Decoration,278799,278799,,278799,,,Yes,No,25,Tin Ingot,3,Pure Tin Crystal,10,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49403,Altinova Rowboat Decoration,278799,278799,,278799,,,Yes,No,25,Zinc Ingot,3,Pure Zinc Crystal,10,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49404,Fishing Boat Decoration,440000,440000,,440000,,,Yes,No,45,Iron Ingot,10,Pure Iron Crystal,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49406,Valencia Rowboat Decoration,278799,278799,,278799,,,Yes,No,25,Vanadium Ingot,3,Pure Vanadium Crystal,25,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
49410,Kaia Fishing Boat Decoration,6000000,6000000,,6000000,,,Yes,No,50,Lead Ingot,4,Golden Pearl,4,Sturdy Timber Square,200,Black Stone Powder,,,,,1.0,,,Workshop,,,
49411,Kaia Rowboat Decoration,5000000,5000000,,5000000,,,Yes,No,30,Lead Ingot,2,Golden Pearl,2,Sturdy Timber Square,100,Black Stone Powder,,,,,1.0,,,Workshop,,,
50807,Pure Forest Breath,409090,409090,,409090,,,Yes,No,,,,,,,,,,,,,1.0,,,Workshop,,,
51001,Wagon Registration: Shabby Wagon,94499,94499,,94499,,,Yes,No,1,Wagon Horse,3,Ash Plywood,3,Bronze Ingot,5,Fox Hide,5,Black Stone Powder,,,1.0,,,Workshop,,,
51002,Wagon Registration: Strong Wagon,450000,450000,,450000,,,Yes,No,1,Wagon Horse,5,Maple Plywood,5,Iron Ingot,5,Tough Hide,15,Black Stone Powder,,,1.0,,,Workshop,,,
51003,Wagon Registration: White Wagon,1803066,1803066,,1803066,,,Yes,No,1,Wagon Horse,5,White Cedar Plywood,5,Brass Ingot,5,Fine Soft Hide,20,Black Stone Powder,,,1.0,,,Workshop,,,
51004,Wagon Registration: Farm Wagon,210000,210000,,210000,,,Yes,No,2,Wagon Horse,8,Maple Plywood,8,Iron Ingot,10,Fox Hide,10,Black Stone Powder,,,1.0,,,Workshop,,,
51005,Wagon Registration: Trade Wagon,1484000,1484000,,1484000,,,Yes,No,2,Wagon Horse,8,Cedar Plywood,8,Brass Ingot,10,Soft Hide,20,Black Stone Powder,,,1.0,,,Workshop,,,
51007,Wagon Registration: Merchant Wagon,2000000,2000000,,2000000,,,Yes,No,4,Wagon Horse,12,Acacia Plywood,12,Brass Ingot,15,Soft Hide,25,Black Stone Powder,,,1.0,,,Workshop,,,
51008,Wagon Registration: Noble Wagon,3000000,3000000,,3000000,,,Yes,No,4,Wagon Horse,12,Sturdy Pine Plywood,12,Brass Ingot,15,Fine Soft Hide,30,Black Stone Powder,,,1.0,,,Workshop,,,
51009,Wagon Registration: Flimsy Wagon,,,,,,,Yes,No,1,Wagon Horse,3,Ash Plywood,3,Bronze Ingot,5,Fox Hide,3,Black Stone Powder,,,1.0,,,Workshop,,,
51013,Wagon Registration: Forest Path Wagon,200000000,200000000,,200000000,,,Yes,No,4,First-grade Wagon Horse,15,Sturdy Loopy Tree Plywood,15,Noc Ingot,15,Soft Hide,4,Indigo Lapis Lazuli,4000,Piece of Image,1.0,,,Workshop,,,
52502,Light Red Plumed Champron,430800,430800,,430800,,,Yes,No,2,Iron Ingot,7,Fine Lightweight Plume,1,Oil of Fortitude,10,Black Stone Powder,,,,,1.0,,,Workshop,,,
52503,Steel Combat Champron,514200,514200,,514200,,,Yes,No,3,Steel,10,Powder of Crevice,2,Oil of Fortitude,15,Black Stone Powder,,,,,1.0,,,Workshop,,,
52506,Granverre Feather Champron,10671600,10671600,,10671600,,,Yes,No,10,Supreme Lightweight Plume,10,Supreme Hard Hide,5,Golden Pearl,10,Pure Forest Breath,,,,,1.0,,,Workshop,,,
52602,Light Hide Barding,501982,501982,,501982,,,Yes,No,7,Iron Ingot,10,Fine Tough Hide,10,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
52603,Steel Combat Barding,289191,289191,,289191,,,Yes,No,12,Steel,10,Fine Hard Hide,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
52606,Granverre Leather Barding,9894545,9894545,,9894545,,,Yes,No,15,Supreme Hard Hide,15,Supreme Soft Hide,15,Pure Iron Crystal,10,Pure Forest Breath,,,,,1.0,,,Workshop,,,
52702,Light Hide Saddle,302187,302187,,302187,,,Yes,No,3,Brass Ingot,3,Soft Hide,5,Fine Tough Hide,7,Black Stone Powder,,,,,1.0,,,Workshop,,,
52703,Leather Combat Saddle,400000,400000,,400000,,,Yes,No,3,Brass Ingot,3,Soft Hide,5,Fine Hard Hide,10,Black Stone Powder,,,,,1.0,,,Workshop,,,
52706,Granverre Leather Saddle,9471636,9471636,,9471636,,,Yes,No,10,Supreme Soft Hide,10,Supreme Thin Hide,5,Golden Pearl,10,Pure Forest Breath,,,,,1.0,,,Workshop,,,
52802,Light Hide Stirrups,245000,245000,,245000,,,Yes,No,2,Steel,2,Fine Tough Hide,5,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
52803,Leather Combat Stirrups,250000,250000,,250000,,,Yes,No,2,Steel,2,Fine Hard Hide,7,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
52806,Granverre Leather Stirrups,7624909,7624909,,7624909,,,Yes,No,10,Supreme Tough Hide,10,Pure Vanadium Crystal,100,Glue,10,Pure Forest Breath,,,,,1.0,,,Workshop,,,
52902,Light Iron Horseshoe,399000,399000,,399000,,,Yes,No,2,Iron Ingot,20,Powder of Earth,5,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
52903,Steel Combat Horseshoe,191999,191999,,191999,,,Yes,No,3,Steel,20,Powder of Crevice,7,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
52906,Granverre Metal Horseshoe,7191636,7191636,,7191636,,,Yes,No,10,Pure Titanium Crystal,125,Alluvial Gold,125,Glue,10,Pure Forest Breath,,,,,1.0,,,Workshop,,,
53401,Shabby Wagon Wheel,138000,138000,,138000,,,Yes,No,12,Ash Timber,10,Iron Ingot,5,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53402,Strong Wagon Wheel,284120,284120,,284120,,,Yes,No,12,Maple Timber,10,Iron Ingot,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53403,White Wagon Wheel,239180,239180,,239180,,,Yes,No,15,White Cedar Timber,10,Iron Ingot,20,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53404,Farm Wagon Wheel,327225,327225,,327225,,,Yes,No,17,Maple Timber,25,Iron Ingot,10,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53405,Trade Wagon Wheel,468360,468360,,468360,,,Yes,No,17,Cedar Timber,25,Iron Ingot,20,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53406,Merchant Wagon Wheel,552480,552480,,552480,,,Yes,No,17,Acacia Timber,30,Iron Ingot,25,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53407,Noble Wagon Wheel,645397,645397,,645397,,,Yes,No,17,Pine Timber,50,Steel,30,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53411,Forest Path Wagon Wheel,27300000,27300000,,27300000,,,Yes,No,30,Loopy Tree Timber,60,Steel,1000,Piece of Image,,,,,,,1.0,,,Workshop,,,
53501,Shabby Wagon Cover,290483,290483,,290483,,,Yes,No,3,Ash Plywood,3,Bronze Ingot,8,Flax Thread,14,Black Stone Powder,,,,,1.0,,,Workshop,,,
53502,Strong Wagon Cover,275820,275820,,275820,,,Yes,No,3,Maple Plywood,5,Iron Ingot,3,Flax Fabric,14,Black Stone Powder,,,,,1.0,,,Workshop,,,
53503,White Wagon Cover,327940,327940,,327940,,,Yes,No,3,White Cedar Plywood,5,Brass Ingot,5,Flax Fabric,14,Black Stone Powder,,,,,1.0,,,Workshop,,,
53504,Farm Wagon Cover,417180,417180,,417180,,,Yes,No,4,Maple Plywood,8,Iron Ingot,9,Flax Fabric,22,Black Stone Powder,,,,,1.0,,,Workshop,,,
53505,Trade Wagon Cover,427980,427980,,427980,,,Yes,No,8,Cedar Plywood,8,Bronze Ingot,3,Iron Ingot,22,Black Stone Powder,,,,,1.0,,,Workshop,,,
53506,Merchant Wagon Cover,528300,528300,,528300,,,Yes,No,8,Acacia Plywood,12,Brass Ingot,3,Iron Ingot,22,Black Stone Powder,,,,,1.0,,,Workshop,,,
53507,Noble Wagon Cover,505560,505560,,505560,,,Yes,No,8,Pine Plywood,12,Brass Ingot,5,Iron Ingot,22,Black Stone Powder,,,,,1.0,,,Workshop,,,
53511,Forest Path Wagon Cover,28050000,28050000,,28050000,,,Yes,No,15,Loopy Tree Plywood,15,Noc Ingot,8,Iron Ingot,1000,Piece of Image,,,,,1.0,,,Workshop,,,
53601,Shabby Wagon Flag,223380,223380,,223380,,,Yes,No,1,Ash Timber,5,Flax Fabric,1,Legendary Beast's Blood,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
53602,Strong Wagon Flag,216660,216660,,216660,,,Yes,No,1,Maple Timber,5,Flax Fabric,1,Legendary Beast's Blood,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
53603,White Wagon Flag,230880,230880,,230880,,,Yes,No,1,Cedar Timber,5,Flax Fabric,2,Legendary Beast's Blood,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
53604,Farm Wagon Flag,201419,201419,,201419,,,Yes,No,1,Maple Timber,5,Flax Fabric,1,Legendary Beast's Blood,7,Black Stone Powder,,,,,1.0,,,Workshop,,,
53605,Trade Wagon Flag,233460,233460,,233460,,,Yes,No,1,Cedar Timber,5,Flax Fabric,2,Legendary Beast's Blood,7,Black Stone Powder,,,,,1.0,,,Workshop,,,
53606,Merchant Wagon Flag,304780,304780,,304780,,,Yes,No,1,Acacia Timber,9,Flax Fabric,3,Legendary Beast's Blood,7,Black Stone Powder,,,,,1.0,,,Workshop,,,
53607,Noble Wagon Flag,306460,306460,,306460,,,Yes,No,1,Pine Plywood,9,Flax Fabric,3,Legendary Beast's Blood,7,Black Stone Powder,,,,,1.0,,,Workshop,,,
53609,Forest Path Wagon Flag,26850000,26850000,,26850000,,,Yes,No,1,Loopy Tree Timber,9,Flax Fabric,4,Legendary Beast's Blood,1000,Piece of Image,,,,,1.0,,,Workshop,,,
53701,Shabby Wagon Badge,519720,519720,,519720,,,Yes,No,3,Pure Copper Crystal,2,Flax Fabric,8,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53702,Strong Wagon Badge,470620,470620,,470620,,,Yes,No,3,Pure Iron Crystal,2,Flax Fabric,8,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53703,White Wagon Badge,569860,569860,,569860,,,Yes,No,3,Pure Zinc Crystal,2,Flax Fabric,8,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53704,Farm Wagon Badge,485880,485880,,485880,,,Yes,No,3,Pure Iron Crystal,3,Flax Fabric,10,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53705,Trade Wagon Badge,580940,580940,,580940,,,Yes,No,3,Pure Lead Crystal,3,Flax Fabric,10,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53706,Merchant Wagon Badge,599900,599900,,599900,,,Yes,No,3,Pure Zinc Crystal,3,Flax Fabric,10,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53707,Noble Wagon Badge,559820,559820,,559820,,,Yes,No,3,Pure Tin Crystal,3,Flax Fabric,10,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
53709,Forest Path Wagon Badge,27290000,27290000,,27290000,,,Yes,No,5,Pure Noc Crystal,3,Flax Fabric,1000,Piece of Image,,,,,,,1.0,,,Workshop,,,
53901,Wagon Horse,15000,15000,,15000,,,Yes,No,,,,,,,,,,,,,,,,Vendor,,,
53902,First-grade Wagon Horse,15000000,15000000,,15000000,,,Yes,No,,,,,,,,,,,,,,,,Vendor,,,
54004,High-Quality Carrot,1910,1910,,1910,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
54005,Special Carrot,4266,4266,,4266,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
54017,Good Feed,11500,11500,,11500,,,Yes,No,6,Meat 1,1,Dried Fish,3,Mineral Water,4,Flour,,,,,2.5,,,Cooking,,,
54018,Organic Feed,17998,17998,,17998,,,Yes,No,2,Oatmeal,5,Meat 1,4,Bird Meat,2,Dried Fish,,,,,2.5,,,Cooking,,,
55830,Ash Timber Crate,1410,1410,,1410,,,No,No,10,Ash Timber,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55831,Maple Timber Crate,1470,1470,,1470,,,No,No,10,Maple Timber,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55832,Pine Timber Crate,1650,1650,,1650,,,No,No,10,Pine Timber,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55833,Birch Timber Crate,1530,1530,,1530,,,No,No,10,Birch Timber,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55834,Fir Timber Crate,1590,1590,,1590,,,No,No,10,Fir Timber,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55835,Cedar Timber Crate,1710,1710,,1710,,,No,No,10,Cedar Timber,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55836,White Cedar Timber Crate,1770,1770,,1770,,,No,No,10,White Cedar Timber,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55837,Acacia Timber Crate,1830,1830,,1830,,,No,No,10,Acacia Timber,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55838,Balenos Timber Crate,28710,28710,,28710,,,No,No,5,Ash Plywood,5,Maple Plywood,1,Black Stone Powder,,,,,,,1.0,,,Workshop,Trade Crate,T3,
55839,Serendia Timber Crate,32550,32550,,32550,,,No,No,5,Maple Plywood,5,Pine Plywood,1,Black Stone Powder,,,,,,,1.0,,,Workshop,Trade Crate,T3,
55840,Calpheon Timber Crate,50790,50790,,50790,,,No,No,5,Birch Plywood,5,Fir Plywood,5,Cedar Plywood,1,Black Stone Powder,,,,,1.0,,,Workshop,Trade Crate,T3,
55841,Mediah Timber Crate,40230,40230,,40230,,,No,No,5,White Cedar Plywood,5,Acacia Plywood,1,Black Stone Powder,,,,,,,1.0,,,Workshop,Trade Crate,T3,
55842,Copper Ore Crate,1410,1410,,1410,,,No,No,10,Copper Ore,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55843,Iron Ore Crate,1530,1530,,1530,,,No,No,10,Iron Ore,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55844,Lead Ore Crate,1590,1590,,1590,,,No,No,10,Lead Ore,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55845,Tin Ore Crate,1530,1530,,1530,,,No,No,10,Tin Ore,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55846,Zinc Ore Crate,1650,1650,,1650,,,No,No,10,Zinc Ore,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55847,Brass Ingot Crate,31590,31590,,31590,,,No,No,10,Brass Ingot,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T3,
55848,Bronze Ingot Crate,29670,29670,,29670,,,No,No,10,Bronze Ingot,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T3,
55849,Steel Ingot Crate,21030,21030,,21030,,,No,No,10,Steel,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T3,
55850,Jewelry Crate,189030,189030,,189030,,,No,No,5,Silver Ingot,5,Gold Ingot,5,Platinum Ingot,1,Black Stone Powder,,,,,1.0,,,Workshop,Trade Crate,T3,
55857,Black Crystal Amulet of Authority,7680,7680,,7680,,,No,No,3,Black Crystal,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T2,
55858,Green Crystal Amulet of Wealth,7500,7500,,7500,,,No,No,3,Green Crystal,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T2,
55859,Mud Crystal Amulet of Curses,7770,7770,,7770,,,No,No,3,Mud Crystal,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T2,
55860,Red Crystal Amulet of Lovers,7410,7410,,7410,,,No,No,3,Red Crystal,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T2,
55861,Translucent Crystal Amulet of Happiness,7230,7230,,7230,,,No,No,3,Translucent Crystal,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T2,
55863,Opal Jewelry Box,7050,7050,,7050,,,No,No,3,Polished Opal,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T2,
55864,Coal Bag,3450,3450,,3450,,,No,No,5,Processed Coal,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T2,
55865,Box of Vanadium,1890,1890,,1890,,,No,No,10,Vanadium Ore,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55866,Box of Titanium,2370,2370,,2370,,,No,No,10,Titanium Ore,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55867,Box of Mythril,6450,6450,,6450,,,No,No,10,Mythril,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55868,Vanadium Ingot Crate,43110,43110,,43110,,,No,No,10,Vanadium Ingot,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T3,
55869,Titanium Ingot Crate,45950,45950,,45950,,,No,No,10,Titanium Ingot,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T3,
55870,Mythril Ingot Crate,189030,189030,,189030,,,No,No,10,Mythril Ingot,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T3,
55871,Palm Timber Box,1782,1782,,1782,,,No,No,10,Palm Timber,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
55872,Elder Tree Timber Box,1890,1890,,1890,,,No,No,10,Elder Tree Timber,1,Black Stone Powder,,,,,,,,,1.0,,,Workshop,Trade Crate,T1,
59003,Small Leather Elephant Mask,490000,490000,,490000,,,Yes,No,2,Supreme Thin Hide,2,Flax Fabric,2,Titanium Ingot,,,,,,,1.0,,,Workshop,,,
59005,Muzika Leather Mask,9467000,9467000,,9467000,,,Yes,No,7,Golden Pearl,2,Supreme Thin Hide,10,Titanium Ingot,10,Pure Forest Breath,,,,,1.0,,,Workshop,,,
59103,Small Leather Elephant Armor,630000,630000,,630000,,,Yes,No,5,Fine Soft Hide,10,Wool,5,Flax Fabric,,,,,,,1.0,,,Workshop,,,
59105,Muzika Leather Armor,9247800,9247800,,9247800,,,Yes,No,25,Supreme Soft Hide,20,Flax Fabric,20,Wool,100,Pure Forest Breath,,,,,1.0,,,Workshop,,,
59201,Small Leather Saddle,1036748,1036748,,1036748,,,Yes,No,5,Supreme Soft Hide,5,Palm Plywood,2,Elder Tree Timber,,,,,,,1.0,,,Workshop,,,
59205,Muzika Leather Saddle,9829600,9829600,,9829600,,,Yes,No,20,Supreme Fancy Feather,5,Supreme Soft Hide,5,Sturdy Palm Plywood,10,Pure Forest Breath,,,,,1.0,,,Workshop,,,
59303,Small Leather Stirrups,398000,398000,,398000,,,Yes,No,2,Supreme Tough Hide,2,Vanadium Ingot,25,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
59305,Muzika Leather Stirrups,8387400,8387400,,8387400,,,Yes,No,10,Supreme Tough Hide,10,Pure Vanadium Crystal,105,Glue,10,Pure Forest Breath,,,,,1.0,,,Workshop,,,
